subject,predicate,object,source,confidence
m_37169_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37169_education_bachelor_pct,value,15.032125106073464,Census,0.95
m_37169_education_bachelor_pct,unit,percent,Census,0.95
m_37169_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37169_obesity_pct,location,37169,CDC,0.9
m_37169_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37169_obesity_pct,value,33.1,CDC,0.9
m_37169_obesity_pct,unit,percent,CDC,0.9
m_37169_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37169_diabetes_pct,location,37169,CDC,0.9
m_37169_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37169_diabetes_pct,value,9.9,CDC,0.9
m_37169_diabetes_pct,unit,percent,CDC,0.9
m_37171_population,rdf:type,Measurement,Census,0.95
m_37171_population,location,37171,Census,0.95
m_37171_population,indicator,population,Census,0.95
m_37171_population,value,71429,Census,0.95
m_37171_population,unit,count,Census,0.95
m_37171_median_income,rdf:type,Measurement,Census,0.95
m_37171_median_income,location,37171,Census,0.95
m_37171_median_income,indicator,median_income,Census,0.95
m_37171_median_income,value,52743,Census,0.95
m_37171_median_income,unit,USD,Census,0.95
m_37171_poverty_rate,rdf:type,Measurement,Census,0.95
m_37171_poverty_rate,location,37171,Census,0.95
m_37171_poverty_rate,indicator,poverty_rate,Census,0.95
m_37171_poverty_rate,value,17.94401297260391,Census,0.95
m_37171_poverty_rate,unit,percent,Census,0.95
m_37171_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37171_unemployment_rate,location,37171,Census,0.95
m_37171_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37171_unemployment_rate,value,4.852042650053912,Census,0.95
m_37171_unemployment_rate,unit,percent,Census,0.95
m_37171_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37171_education_bachelor_pct,location,37171,Census,0.95
m_37171_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37171_education_bachelor_pct,value,17.07215924799558,Census,0.95
m_37171_education_bachelor_pct,unit,percent,Census,0.95
m_37171_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37171_obesity_pct,location,37171,CDC,0.9
m_37171_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37171_obesity_pct,value,35.3,CDC,0.9
m_37171_obesity_pct,unit,percent,CDC,0.9
m_37171_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37171_diabetes_pct,location,37171,CDC,0.9
m_37171_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37171_diabetes_pct,value,11.1,CDC,0.9
m_37171_diabetes_pct,unit,percent,CDC,0.9
m_37173_population,rdf:type,Measurement,Census,0.95
m_37173_population,location,37173,Census,0.95
m_37173_population,indicator,population,Census,0.95
m_37173_population,value,14130,Census,0.95
m_37173_population,unit,count,Census,0.95
m_37173_median_income,rdf:type,Measurement,Census,0.95
m_37173_median_income,location,37173,Census,0.95
m_37173_median_income,indicator,median_income,Census,0.95
m_37173_median_income,value,52818,Census,0.95
m_37173_median_income,unit,USD,Census,0.95
m_37173_poverty_rate,rdf:type,Measurement,Census,0.95
m_37173_poverty_rate,location,37173,Census,0.95
m_37173_poverty_rate,indicator,poverty_rate,Census,0.95
m_37173_poverty_rate,value,19.803907432773414,Census,0.95
m_37173_poverty_rate,unit,percent,Census,0.95
m_37173_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37173_unemployment_rate,location,37173,Census,0.95
m_37173_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37173_unemployment_rate,value,7.506831699083749,Census,0.95
m_37173_unemployment_rate,unit,percent,Census,0.95
m_37173_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37173_education_bachelor_pct,location,37173,Census,0.95
m_37173_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37173_education_bachelor_pct,value,19.277731788079468,Census,0.95
m_37173_education_bachelor_pct,unit,percent,Census,0.95
m_37173_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37173_obesity_pct,location,37173,CDC,0.9
m_37173_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37173_obesity_pct,value,36.8,CDC,0.9
m_37173_obesity_pct,unit,percent,CDC,0.9
m_37173_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37173_diabetes_pct,location,37173,CDC,0.9
m_37173_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37173_diabetes_pct,value,12.0,CDC,0.9
m_37173_diabetes_pct,unit,percent,CDC,0.9
m_37175_population,rdf:type,Measurement,Census,0.95
m_37175_population,location,37175,Census,0.95
m_37175_population,indicator,population,Census,0.95
m_37175_population,value,33131,Census,0.95
m_37175_population,unit,count,Census,0.95
m_37175_median_income,rdf:type,Measurement,Census,0.95
m_37175_median_income,location,37175,Census,0.95
m_37175_median_income,indicator,median_income,Census,0.95
m_37175_median_income,value,62056,Census,0.95
m_37175_median_income,unit,USD,Census,0.95
m_37175_poverty_rate,rdf:type,Measurement,Census,0.95
m_37175_poverty_rate,location,37175,Census,0.95
m_37175_poverty_rate,indicator,poverty_rate,Census,0.95
m_37175_poverty_rate,value,13.38494543419457,Census,0.95
m_37175_poverty_rate,unit,percent,Census,0.95
m_37175_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37175_unemployment_rate,location,37175,Census,0.95
m_37175_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37175_unemployment_rate,value,3.9837673317551574,Census,0.95
m_37175_unemployment_rate,unit,percent,Census,0.95
m_37175_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37175_education_bachelor_pct,location,37175,Census,0.95
m_37175_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37175_education_bachelor_pct,value,33.76552156371186,Census,0.95
m_37175_education_bachelor_pct,unit,percent,Census,0.95
m_37175_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37175_obesity_pct,location,37175,CDC,0.9
m_37175_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37175_obesity_pct,value,32.8,CDC,0.9
m_37175_obesity_pct,unit,percent,CDC,0.9
m_37175_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37175_diabetes_pct,location,37175,CDC,0.9
m_37175_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37175_diabetes_pct,value,8.8,CDC,0.9
m_37175_diabetes_pct,unit,percent,CDC,0.9
m_37177_population,rdf:type,Measurement,Census,0.95
m_37177_population,location,37177,Census,0.95
m_37177_population,indicator,population,Census,0.95
m_37177_population,value,3389,Census,0.95
m_37177_population,unit,count,Census,0.95
m_37177_median_income,rdf:type,Measurement,Census,0.95
m_37177_median_income,location,37177,Census,0.95
m_37177_median_income,indicator,median_income,Census,0.95
m_37177_median_income,value,55341,Census,0.95
m_37177_median_income,unit,USD,Census,0.95
m_37177_poverty_rate,rdf:type,Measurement,Census,0.95
m_37177_poverty_rate,location,37177,Census,0.95
m_37177_poverty_rate,indicator,poverty_rate,Census,0.95
m_37177_poverty_rate,value,15.985130111524162,Census,0.95
m_37177_poverty_rate,unit,percent,Census,0.95
m_37177_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37177_unemployment_rate,location,37177,Census,0.95
m_37177_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37177_unemployment_rate,value,3.908794788273615,Census,0.95
m_37177_unemployment_rate,unit,percent,Census,0.95
m_37177_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37177_education_bachelor_pct,location,37177,Census,0.95
m_37177_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37177_education_bachelor_pct,value,10.188827694728559,Census,0.95
m_37177_education_bachelor_pct,unit,percent,Census,0.95
m_37177_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37177_obesity_pct,location,37177,CDC,0.9
m_37177_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37177_obesity_pct,value,37.0,CDC,0.9
m_37177_obesity_pct,unit,percent,CDC,0.9
m_37177_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37177_diabetes_pct,location,37177,CDC,0.9
m_37177_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37177_diabetes_pct,value,12.3,CDC,0.9
m_37177_diabetes_pct,unit,percent,CDC,0.9
m_37179_population,rdf:type,Measurement,Census,0.95
m_37179_population,location,37179,Census,0.95
m_37179_population,indicator,population,Census,0.95
m_37179_population,value,240109,Census,0.95
m_37179_population,unit,count,Census,0.95
m_37179_median_income,rdf:type,Measurement,Census,0.95
m_37179_median_income,location,37179,Census,0.95
m_37179_median_income,indicator,median_income,Census,0.95
m_37179_median_income,value,95533,Census,0.95
m_37179_median_income,unit,USD,Census,0.95
m_37179_poverty_rate,rdf:type,Measurement,Census,0.95
m_37179_poverty_rate,location,37179,Census,0.95
m_37179_poverty_rate,indicator,poverty_rate,Census,0.95
m_37179_poverty_rate,value,6.8036539313516595,Census,0.95
m_37179_poverty_rate,unit,percent,Census,0.95
m_37179_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37179_unemployment_rate,location,37179,Census,0.95
m_37179_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37179_unemployment_rate,value,4.2628816605052124,Census,0.95
m_37179_unemployment_rate,unit,percent,Census,0.95
m_37179_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37179_education_bachelor_pct,location,37179,Census,0.95
m_37179_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37179_education_bachelor_pct,value,35.32356003336804,Census,0.95
m_37179_education_bachelor_pct,unit,percent,Census,0.95
m_37179_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37179_obesity_pct,location,37179,CDC,0.9
m_37179_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37179_obesity_pct,value,31.1,CDC,0.9
m_37179_obesity_pct,unit,percent,CDC,0.9
m_37179_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37179_diabetes_pct,location,37179,CDC,0.9
m_37179_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37179_diabetes_pct,value,9.5,CDC,0.9
m_37179_diabetes_pct,unit,percent,CDC,0.9
m_37181_population,rdf:type,Measurement,Census,0.95
m_37181_population,location,37181,Census,0.95
m_37181_population,indicator,population,Census,0.95
m_37181_population,value,42492,Census,0.95
m_37181_population,unit,count,Census,0.95
m_37181_median_income,rdf:type,Measurement,Census,0.95
m_37181_median_income,location,37181,Census,0.95
m_37181_median_income,indicator,median_income,Census,0.95
m_37181_median_income,value,48340,Census,0.95
m_37181_median_income,unit,USD,Census,0.95
m_37181_poverty_rate,rdf:type,Measurement,Census,0.95
m_37181_poverty_rate,location,37181,Census,0.95
m_37181_poverty_rate,indicator,poverty_rate,Census,0.95
m_37181_poverty_rate,value,18.729304142744837,Census,0.95
m_37181_poverty_rate,unit,percent,Census,0.95
m_37181_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37181_unemployment_rate,location,37181,Census,0.95
m_37181_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37181_unemployment_rate,value,6.961150637252393,Census,0.95
m_37181_unemployment_rate,unit,percent,Census,0.95
m_37181_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37181_education_bachelor_pct,location,37181,Census,0.95
m_37181_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37181_education_bachelor_pct,value,16.770833333333332,Census,0.95
m_37181_education_bachelor_pct,unit,percent,Census,0.95
m_37181_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37181_obesity_pct,location,37181,CDC,0.9
m_37181_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37181_obesity_pct,value,41.2,CDC,0.9
m_37181_obesity_pct,unit,percent,CDC,0.9
m_37181_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37181_diabetes_pct,location,37181,CDC,0.9
m_37181_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37181_diabetes_pct,value,13.6,CDC,0.9
m_37181_diabetes_pct,unit,percent,CDC,0.9
m_37183_population,rdf:type,Measurement,Census,0.95
m_37183_population,location,37183,Census,0.95
m_37183_population,indicator,population,Census,0.95
m_37183_population,value,1132103,Census,0.95
m_37183_population,unit,count,Census,0.95
m_37183_median_income,rdf:type,Measurement,Census,0.95
m_37183_median_income,location,37183,Census,0.95
m_37183_median_income,indicator,median_income,Census,0.95
m_37183_median_income,value,96734,Census,0.95
m_37183_median_income,unit,USD,Census,0.95
m_37183_poverty_rate,rdf:type,Measurement,Census,0.95
m_37183_poverty_rate,location,37183,Census,0.95
m_37183_poverty_rate,indicator,poverty_rate,Census,0.95
m_37183_poverty_rate,value,8.189808166655556,Census,0.95
m_37183_poverty_rate,unit,percent,Census,0.95
m_37183_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37183_unemployment_rate,location,37183,Census,0.95
m_37183_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37183_unemployment_rate,value,4.17781531621262,Census,0.95
m_37183_unemployment_rate,unit,percent,Census,0.95
m_37183_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37183_education_bachelor_pct,location,37183,Census,0.95
m_37183_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37183_education_bachelor_pct,value,49.84867678799977,Census,0.95
m_37183_education_bachelor_pct,unit,percent,Census,0.95
m_37183_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37183_obesity_pct,location,37183,CDC,0.9
m_37183_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37183_obesity_pct,value,25.6,CDC,0.9
m_37183_obesity_pct,unit,percent,CDC,0.9
m_37183_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37183_diabetes_pct,location,37183,CDC,0.9
m_37183_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37183_diabetes_pct,value,8.9,CDC,0.9
m_37183_diabetes_pct,unit,percent,CDC,0.9
m_37185_population,rdf:type,Measurement,Census,0.95
m_37185_population,location,37185,Census,0.95
m_37185_population,indicator,population,Census,0.95
m_37185_population,value,18803,Census,0.95
m_37185_population,unit,count,Census,0.95
m_37185_median_income,rdf:type,Measurement,Census,0.95
m_37185_median_income,location,37185,Census,0.95
m_37185_median_income,indicator,median_income,Census,0.95
m_37185_median_income,value,42282,Census,0.95
m_37185_median_income,unit,USD,Census,0.95
m_37185_poverty_rate,rdf:type,Measurement,Census,0.95
m_37185_poverty_rate,location,37185,Census,0.95
m_37185_poverty_rate,indicator,poverty_rate,Census,0.95
m_37185_poverty_rate,value,21.23318136328255,Census,0.95
m_37185_poverty_rate,unit,percent,Census,0.95
m_37185_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37185_unemployment_rate,location,37185,Census,0.95
m_37185_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37185_unemployment_rate,value,9.86130550960682,Census,0.95
m_37185_unemployment_rate,unit,percent,Census,0.95
m_37185_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37185_education_bachelor_pct,location,37185,Census,0.95
m_37185_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37185_education_bachelor_pct,value,16.58717163807219,Census,0.95
m_37185_education_bachelor_pct,unit,percent,Census,0.95
m_37185_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37185_obesity_pct,location,37185,CDC,0.9
m_37185_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37185_obesity_pct,value,42.0,CDC,0.9
m_37185_obesity_pct,unit,percent,CDC,0.9
m_37185_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37185_diabetes_pct,location,37185,CDC,0.9
m_37185_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37185_diabetes_pct,value,14.5,CDC,0.9
m_37185_diabetes_pct,unit,percent,CDC,0.9
m_37187_population,rdf:type,Measurement,Census,0.95
m_37187_population,location,37187,Census,0.95
m_37187_population,indicator,population,Census,0.95
m_37187_population,value,11051,Census,0.95
m_37187_population,unit,count,Census,0.95
m_37187_median_income,rdf:type,Measurement,Census,0.95
m_37187_median_income,location,37187,Census,0.95
m_37187_median_income,indicator,median_income,Census,0.95
m_37187_median_income,value,38927,Census,0.95
m_37187_median_income,unit,USD,Census,0.95
m_37187_poverty_rate,rdf:type,Measurement,Census,0.95
m_37187_poverty_rate,location,37187,Census,0.95
m_37187_poverty_rate,indicator,poverty_rate,Census,0.95
m_37187_poverty_rate,value,21.612192434814542,Census,0.95
m_37187_poverty_rate,unit,percent,Census,0.95
m_37187_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37187_unemployment_rate,location,37187,Census,0.95
m_37187_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37187_unemployment_rate,value,12.693429019959632,Census,0.95
m_37187_unemployment_rate,unit,percent,Census,0.95
m_37187_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37187_education_bachelor_pct,location,37187,Census,0.95
m_37187_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37187_education_bachelor_pct,value,12.690803582692064,Census,0.95
m_37187_education_bachelor_pct,unit,percent,Census,0.95
m_37187_obesity_pct,rdf:type,Measurement,CDC,0.9
m_37187_obesity_pct,location,37187,CDC,0.9
m_37187_obesity_pct,indicator,obesity_pct,CDC,0.9
m_37187_obesity_pct,value,41.0,CDC,0.9
m_37187_obesity_pct,unit,percent,CDC,0.9
m_37187_diabetes_pct,rdf:type,Measurement,CDC,0.9
m_37187_diabetes_pct,location,37187,CDC,0.9
m_37187_diabetes_pct,indicator,diabetes_pct,CDC,0.9
m_37187_diabetes_pct,value,13.8,CDC,0.9
m_37187_diabetes_pct,unit,percent,CDC,0.9
m_37189_population,rdf:type,Measurement,Census,0.95
m_37189_population,location,37189,Census,0.95
m_37189_population,indicator,population,Census,0.95
m_37189_population,value,54540,Census,0.95
m_37189_population,unit,count,Census,0.95
m_37189_median_income,rdf:type,Measurement,Census,0.95
m_37189_median_income,location,37189,Census,0.95
m_37189_median_income,indicator,median_income,Census,0.95
m_37189_median_income,value,50034,Census,0.95
m_37189_median_income,unit,USD,Census,0.95
m_37189_poverty_rate,rdf:type,Measurement,Census,0.95
m_37189_poverty_rate,location,37189,Census,0.95
m_37189_poverty_rate,indicator,poverty_rate,Census,0.95
m_37189_poverty_rate,value,24.92434775496851,Census,0.95
m_37189_poverty_rate,unit,percent,Census,0.95
m_37189_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37189_unemployment_rate,location,37189,Census,0.95
m_37189_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37189_unemployment_rate,value,9.333150195728315,Census,0.95
m_37189_unemployment_rate,unit,percent,Census,0.95
m_37189_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37189_education_bachelor_pct,location,37189,Census,0.95
